CountryName,Year,AverageTemperature,NormalizedTemperature,TotalWasteGenerated,OrganicWastePercent,GlassWastePercent,MetalWastePercent,PaperWastePercent,PlasticWastePercent
San Marino,1748,,,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1749,,,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1750,14.301454545454543,0.6918466203240125,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1751,14.43775,0.694400847064556,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1752,10.298333333333334,0.6168266625437862,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1753,13.816166666666666,0.6827521477240607,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1754,13.60925,0.6788744536011957,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1755,13.392,0.674803109026766,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1756,13.994916666666668,0.6861019881966928,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1757,13.648833333333334,0.6796162597664639,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1758,12.940083333333334,0.6663340251651886,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1759,14.01875,0.6865486335930435,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1760,13.902666666666669,0.6843731894073204,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1761,14.108166666666667,0.6882243346779547,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1762,13.8185,0.6827958752453818,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1763,13.417083333333332,0.6752731798809675,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1764,14.04575,0.687054623482616,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1765,13.842166666666666,0.6832393972473525,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1766,13.66575,0.6799332842960417,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1767,13.12175,0.669738525039472,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1768,12.82175,0.6641164151553343,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1769,13.64675,0.6795772173367128,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1770,13.620083333333334,0.6790774742359007,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1771,13.631416666666668,0.6792898650537459,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1772,15.1825,0.7083577348519277,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1773,13.798916666666669,0.6824288764057228,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1774,13.76475,0.681788580557807,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1775,14.209833333333334,0.6901296052498014,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1776,13.3815,0.6746063351808212,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1777,13.361666666666666,0.674234651249592,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1778,14.380666666666668,0.6933310844893797,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1779,14.523583333333336,0.6960093951702954,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1780,14.050000000000002,0.687134270039308,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1781,14.433750000000002,0.6943258855994342,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1782,13.3095,0.6732570288086281,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1783,14.144333333333334,0.6889021112584313,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1784,13.359833333333334,0.6742002939114112,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1785,13.096083333333333,0.6692575223049402,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1786,13.216083333333332,0.6715063662585952,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1787,14.028666666666666,0.6867344755586582,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1788,14.207583333333332,0.6900874394256703,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1789,13.530333333333331,0.6773955263622294,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1790,14.098916666666666,0.6880509862898604,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1791,14.304,0.6918943230745446,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1792,13.871666666666668,0.6837922380526261,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1793,13.857666666666669,0.6835298729246997,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1794,14.47075,0.6950192791518112,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1795,13.610166666666666,0.678891632270286,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1796,13.922583333333334,0.6847464350357395,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1797,14.601916666666668,0.6974773905289313,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1798,14.132,0.6886709800743056,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1799,12.945083333333336,0.6664277269965909,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1800,14.258333333333333,0.6910385130144036,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1801,14.560666666666668,0.6967043504198623,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1802,14.564166666666669,0.6967699417018439,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
San Marino,1803,13.410333333333334,0.6751466824085745,4.347124679448317e-05,0.0535,0.0561,0.009,0.1321,0.0559999999999999
